pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,dropoff_datetime
-73.946915,40.799973,-73.929031,40.828983,2013-09-26 18:56:00
-73.959549,40.771362,-73.930244,40.826851,2013-09-26 18:40:00
-73.991493,40.750107,-73.928581,40.82925,2013-09-26 19:21:00
-73.945457,40.778603,-73.930244,40.826885,2013-09-26 19:02:00
-73.963478,40.754978,-73.930244,40.826855,2013-09-26 18:55:00
-73.969971,40.757038,-73.931389,40.828934,2013-09-26 18:59:00
-74.008179,40.747475,-73.929146,40.828945,2013-08-09 19:07:00
-73.989204,40.773491,-73.92923,40.828896,2013-08-09 19:02:00
-73.959724,40.779591,-73.928123,40.829742,2013-08-09 18:39:00
-73.969444,40.760811,-73.928543,40.829288,2013-08-09 18:36:00
-73.957886,40.771091,-73.927696,40.830231,2013-08-09 19:31:00
-73.937782,40.850788,-73.92585,40.832092,2013-08-09 19:27:00
-73.987007,40.779182,-73.928444,40.82933,2013-08-09 19:16:00
-73.945839,40.780354,-73.929893,40.826725,2013-08-09 19:08:00
-73.990273,40.756901,-73.929581,40.826488,2013-08-09 18:48:00
-73.96637,40.804371,-73.928825,40.829098,2013-08-09 19:19:00
-74.000664,40.761665,-73.928024,40.829746,2013-08-09 18:45:00
-73.969666,40.800163,-73.928482,40.829327,2013-08-09 19:00:00
-73.948524,40.778015,-73.93042,40.826859,2013-08-09 19:04:00
-74.008347,40.747036,-73.928421,40.829369,2013-08-09 19:08:00
-73.987129,40.768726,-73.928406,40.829391,2013-08-09 18:53:00
-73.964806,40.772785,-73.929993,40.826817,2013-08-09 18:41:00
-73.986877,40.758938,-73.92849,40.829433,2013-08-09 18:44:00
-73.97242,40.794037,-73.928329,40.829449,2013-08-09 18:56:00
-73.973686,40.750507,-73.929573,40.826199,2013-08-09 19:27:00
-73.989456,40.757881,-73.930305,40.82848,2013-08-09 18:44:00
-73.974388,40.756889,-73.929749,40.826588,2013-08-09 18:57:00
-73.927078,40.832142,-73.927078,40.832142,2013-08-10 13:06:00
-73.991409,40.758724,-73.928413,40.829353,2013-08-10 12:43:00
-73.958038,40.81546,-73.928635,40.829201,2013-08-10 12:44:00
-73.958092,40.784626,-73.926201,40.831703,2013-08-10 12:45:00
-73.98172,40.763672,-73.929802,40.826633,2013-08-10 12:39:00
-73.95575,40.799583,-73.930099,40.828541,2013-08-10 12:48:00
-73.991379,40.685368,-73.926926,40.830841,2013-08-10 12:42:00
-73.956161,40.767593,-73.927727,40.830063,2013-08-10 13:31:00
-73.931107,40.828709,-73.931107,40.828709,2013-08-10 12:39:00
-73.957733,40.782494,-73.930443,40.826847,2013-08-10 13:11:00
-73.963814,40.798038,-73.928604,40.829231,2013-08-10 13:14:00
-73.986374,40.759563,-73.929749,40.826557,2013-08-10 12:49:00
-73.935463,40.795834,-73.928917,40.829224,2013-05-31 19:34:18
-73.979988,40.762043,-73.92955,40.828815,2013-05-31 19:18:39
-73.955399,40.779526,-73.929871,40.826668,2013-05-31 19:11:28
-73.950974,40.777515,-73.929817,40.8265,2013-05-31 19:32:18
-73.965797,40.762016,-73.930145,40.828506,2013-05-31 19:31:44
-73.971535,40.746399,-73.929764,40.826431,2013-05-31 19:15:54
-73.789955,40.646942,-73.929337,40.83083,2013-05-31 19:30:04
-73.975464,40.751869,-73.929665,40.82626,2013-05-31 19:17:33
-73.955795,40.779716,-73.924416,40.826626,2013-05-31 19:25:54
-73.986183,40.727921,-73.929771,40.826496,2013-05-31 19:25:55
-73.960403,40.76973,-73.929962,40.826756,2013-05-31 18:49:34
-73.985008,40.763653,-73.928535,40.829296,2013-05-31 18:56:00
-73.955437,40.779362,-73.930016,40.826736,2013-05-31 18:47:47
-73.96769,40.762703,-73.930122,40.82682,2013-05-29 18:55:31
-73.967354,40.762611,-73.92923,40.825989,2013-05-29 18:45:29
-73.979912,40.783981,-73.926674,40.831284,2013-04-13 16:24:34
-73.980225,40.761997,-73.929794,40.826553,2013-06-27 13:21:00
-73.979446,40.7621,-73.927101,40.828007,2013-06-26 19:11:00
-73.971428,40.746635,-73.929848,40.826626,2013-06-27 12:39:00
-73.955391,40.785465,-73.923859,40.827301,2013-06-25 18:41:00
-73.963638,40.774151,-73.931068,40.830036,2013-06-27 13:23:00
-73.970787,40.751236,-73.926361,40.826553,2013-06-25 19:21:00
-73.776726,40.645329,-73.930595,40.826424,2013-06-26 19:17:00
-73.97258,40.764874,-73.927971,40.830357,2013-06-26 19:25:00
-73.983414,40.757809,-73.929703,40.826332,2013-06-27 12:46:00
-73.981163,40.781181,-73.928009,40.828659,2013-06-27 12:57:00
-73.987122,40.756283,-73.929649,40.826321,2013-06-25 19:27:00
-73.999527,40.73122,-73.930901,40.82526,2013-06-27 12:46:00
-73.963257,40.773987,-73.928436,40.829407,2013-06-26 18:57:00
-73.952087,40.773342,-73.923187,40.830494,2013-06-25 19:24:00
-73.990829,40.760796,-73.928139,40.829594,2013-06-26 18:59:00
-73.991142,40.757996,-73.931587,40.828602,2013-04-01 12:49:14
-73.991768,40.734932,-73.927315,40.830383,2013-04-01 12:54:21
-73.980881,40.733795,-73.929581,40.826164,2013-04-04 18:52:58
-73.95433,40.780685,-73.930244,40.826889,2013-04-01 12:42:28
-73.999107,40.74474,-73.929451,40.825974,2013-04-03 18:42:00
-73.925308,40.833019,-73.926994,40.830956,2013-04-03 19:15:51
-73.94503,40.778782,-73.929855,40.826714,2013-04-01 13:07:08
-73.944603,40.787338,-73.92289,40.826317,2013-04-01 13:10:59
-73.98159,40.773926,-73.929817,40.826633,2013-04-01 13:20:53
-73.967682,40.792995,-73.928444,40.829369,2013-04-01 13:29:13
-73.981789,40.760288,-73.930016,40.826813,2013-04-01 12:41:09
-74.009224,40.711205,-73.930206,40.826881,2013-04-04 18:52:53
-73.946175,40.780418,-73.930206,40.826817,2013-04-04 19:03:10
-73.97937,40.744072,-73.929932,40.826698,2013-04-04 19:00:31
-73.986092,40.73119,-73.926857,40.82629,2013-04-04 18:43:24
-73.945969,40.832867,-73.932259,40.828205,2013-09-20 19:06:00
-74.004425,40.707767,-73.930473,40.826836,2013-09-21 12:56:00
-73.97924,40.761002,-73.93026,40.826836,2013-09-21 13:08:00
-73.968269,40.751114,-73.930489,40.826885,2013-09-20 19:12:00
-73.948936,40.808083,-73.927681,40.82999,2013-09-20 19:13:00
-73.966911,40.772366,-73.922821,40.827148,2013-09-20 19:18:00
-73.954468,40.784332,-73.928963,40.829048,2013-09-20 18:40:00
-73.968399,40.761871,-73.930229,40.826801,2013-09-20 18:38:00
-73.937965,40.803612,-73.930573,40.826591,2013-09-20 18:42:00
-73.982719,40.772141,-73.922882,40.826683,2013-09-20 18:57:00
-73.981621,40.767521,-73.927811,40.830002,2013-09-20 18:55:00
-73.979683,40.743095,-73.922714,40.826935,2013-09-21 13:02:00
-73.999519,40.748199,-73.928719,40.82917,2013-09-21 13:08:00
-73.945618,40.777992,-73.930016,40.826752,2013-06-03 18:59:00
-73.950905,40.774979,-73.926559,40.826611,2013-06-03 18:46:00
-73.969376,40.753929,-73.930099,40.826778,2013-06-03 18:36:00
-73.973701,40.764191,-73.929649,40.826454,2013-06-03 19:26:00
-73.985504,40.780151,-73.930328,40.828461,2013-06-03 19:04:00
-73.916389,40.771511,-73.925674,40.826313,2013-06-03 19:25:00
-73.984581,40.759155,-73.928658,40.829185,2013-06-03 18:50:00
-73.946106,40.773148,-73.93045,40.826847,2013-06-03 19:12:00
-73.981003,40.782162,-73.929062,40.828957,2013-06-03 19:18:00
-73.992699,40.747974,-73.930435,40.826904,2013-06-03 19:09:00
-73.917061,40.771027,-73.930542,40.826401,2013-06-03 19:02:00
-73.952713,40.780724,-73.930824,40.829746,2013-06-26 19:26:00
-73.976799,40.751663,-73.928535,40.829342,2013-06-26 19:25:00
-73.971214,40.800247,-73.92778,40.829975,2013-06-25 19:13:00
-73.990891,40.746231,-73.929008,40.825344,2013-08-30 18:55:04
-73.998016,40.720444,-73.929466,40.826015,2013-08-31 13:19:42
-73.978981,40.723888,-73.930428,40.826927,2013-08-31 13:14:17
-73.978859,40.764385,-73.92691,40.825794,2013-08-31 12:50:53
-73.989021,40.75856,-73.928429,40.82935,2013-08-31 13:14:44
-73.988052,40.7616,-73.929634,40.826477,2013-08-30 18:38:56
-73.982704,40.756714,-73.930061,40.826752,2013-08-30 18:46:23
-73.956314,40.81881,-73.928482,40.829304,2013-08-30 19:26:12
-73.9711,40.796009,-73.928841,40.830093,2013-08-31 13:33:03
-73.98243,40.755936,-73.93026,40.826862,2013-08-31 12:46:20
-74.011887,40.71513,-73.925224,40.827141,2013-08-31 13:12:38
-73.979202,40.762138,-73.929634,40.826473,2013-08-30 18:37:16
-73.981255,40.765011,-73.927109,40.825848,2013-08-31 12:52:22
-73.976295,40.745792,-73.931168,40.828796,2013-08-11 13:13:00
-73.971848,40.759712,-73.930267,40.826874,2013-08-11 12:54:00
-73.945488,40.807873,-73.922676,40.826942,2013-08-11 13:13:00
-73.99028,40.756073,-73.928627,40.829216,2013-08-11 12:41:00
-73.98774,40.718552,-73.930321,40.826897,2013-08-11 12:46:00
-74.002289,40.729591,-73.929802,40.82666,2013-08-11 12:48:00
-73.996567,40.723606,-73.92865,40.829208,2013-08-11 12:51:00
-73.955948,40.776081,-73.928436,40.829433,2013-08-11 13:26:00
-73.96994,40.797134,-73.927841,40.829853,2013-08-11 12:51:00
-73.978455,40.752171,-73.929863,40.826714,2013-08-11 13:30:00
-73.948242,40.829773,-73.928986,40.828999,2013-08-11 13:33:00
-73.978851,40.755554,-73.930534,40.826778,2013-08-11 13:14:00
-73.990417,40.751217,-73.928307,40.8302,2013-08-11 13:27:00
-73.948662,40.782246,-73.929749,40.826542,2013-08-11 13:14:00
-73.946465,40.780643,-73.92823,40.830196,2013-08-11 13:01:00
-73.983673,40.743763,-73.929565,40.826363,2013-08-11 12:40:00
-73.997543,40.76136,-73.927414,40.830479,2013-08-11 13:09:00
-73.948105,40.78236,-73.930511,40.826805,2013-08-11 13:17:00
-73.973389,40.779675,-73.924995,40.827465,2013-08-11 12:52:00
-73.975967,40.766003,-73.930229,40.826828,2013-08-11 12:52:00
-73.991295,40.745144,-73.928268,40.829575,2013-08-11 13:14:00
-73.98185,40.745762,-73.929459,40.829956,2013-04-27 16:22:09
-73.970634,40.76659,-73.922874,40.826389,2013-04-27 16:02:28
-73.949135,40.828152,-73.931992,40.828255,2013-04-27 15:53:16
-73.964325,40.764774,-73.930176,40.826828,2013-04-28 12:42:47
-73.981445,40.741299,-73.930061,40.826782,2013-04-28 12:38:34
-73.97905,40.754162,-73.927231,40.825745,2013-04-28 12:42:00
-73.930786,40.824284,-73.930069,40.829903,2013-04-28 12:48:00
-73.952629,40.823692,-73.928833,40.829044,2013-04-28 13:01:00
-73.937447,40.848824,-73.928871,40.829098,2013-04-28 12:56:18
-73.966003,40.800106,-73.928116,40.829582,2013-04-28 13:12:38
-73.956329,40.775894,-73.927971,40.830345,2013-04-28 13:21:42
-73.962273,40.800179,-73.928749,40.829205,2013-04-16 18:59:30
-74.006348,40.744694,-73.928459,40.829327,2013-04-28 13:12:31
-73.983101,40.747871,-73.924118,40.82729,2013-04-12 19:17:08
-73.965904,40.762127,-73.929695,40.82642,2013-04-29 18:43:00
-74.012863,40.702179,-73.929756,40.826656,2013-04-29 18:59:49
-74.007629,40.74086,-73.928368,40.829376,2013-04-29 19:04:00
-73.984871,40.744934,-73.925201,40.825497,2013-04-29 19:14:32
-73.98037,40.749588,-73.929321,40.82592,2013-04-29 19:13:57
-73.943771,40.838528,-73.928261,40.829487,2013-04-29 19:32:14
-73.995766,40.763889,-73.925247,40.826885,2013-04-30 18:36:00
-73.986633,40.745811,-73.927048,40.82571,2013-04-30 19:17:58
-73.975769,40.776276,-73.93,40.826752,2013-04-30 19:20:00
-73.958542,40.80056,-73.929703,40.826626,2013-04-30 19:34:49
-73.980217,40.6814,-73.923355,40.825638,2013-04-12 18:43:13
-73.994942,40.73991,-73.92775,40.830254,2013-04-13 15:53:00
-73.989868,40.756329,-73.928757,40.829144,2013-04-12 18:58:39
-73.98333,40.725998,-73.927452,40.828415,2013-04-13 15:46:31
-73.938248,40.851089,-73.926231,40.831776,2013-04-14 19:41:02
-73.981766,40.783527,-73.929726,40.826561,2013-04-14 20:28:00
-73.956367,40.766865,-73.929535,40.826149,2013-04-14 19:45:00
-73.966949,40.772564,-73.929512,40.826138,2013-04-13 15:48:46
-73.870903,40.773724,-73.930328,40.831444,2013-04-12 18:37:26
-73.99704,40.750591,-73.929779,40.826347,2013-04-14 20:10:33
-73.984818,40.769127,-73.928925,40.829079,2013-04-13 16:18:13
-73.928291,40.81242,-73.927353,40.825436,2013-04-13 16:21:07
-73.938255,40.850517,-73.933044,40.82819,2013-04-13 16:33:20
-74.005112,40.719093,-73.929771,40.826538,2013-04-14 19:47:15
-73.986168,40.760181,-73.928314,40.829472,2013-05-29 18:46:00
-73.982162,40.768276,-73.930328,40.828461,2013-05-29 18:54:00
-73.954605,40.765507,-73.92984,40.826611,2013-05-29 19:01:00
-73.978653,40.760769,-73.925453,40.826653,2013-05-29 19:02:00
-73.986313,40.762001,-73.928482,40.829388,2013-05-29 19:22:00
-73.973618,40.743584,-73.929649,40.826485,2013-05-29 19:07:00
-73.943695,40.825405,-73.930412,40.829861,2013-05-29 19:30:00
-74.004173,40.742428,-73.929901,40.826714,2013-05-29 19:24:00
-73.98513,40.744938,-73.929703,40.826412,2013-05-29 19:28:00
-73.958061,40.781837,-73.929787,40.82655,2013-05-29 18:45:00
-73.940399,40.830761,-73.92897,40.828999,2013-05-29 19:11:00
-73.965965,40.803852,-73.928665,40.829224,2013-05-29 19:14:00
-73.782166,40.644642,-73.929726,40.826622,2013-05-29 19:02:00
-74.005684,40.72559,-73.930328,40.826851,2013-05-29 18:47:00
-73.966133,40.761688,-73.930077,40.826782,2013-05-29 18:52:00
-73.948997,40.781837,-73.930099,40.826832,2013-05-29 18:51:00
-73.980911,40.764481,-73.928246,40.829491,2013-05-29 19:31:00
-73.977547,40.763275,-73.930901,40.827557,2013-05-29 19:06:00
-73.940163,40.835533,-73.929146,40.828907,2013-05-29 19:13:00
-73.972954,40.758636,-73.93013,40.826775,2013-05-29 19:20:00
-73.954887,40.769299,-73.927818,40.830307,2013-07-26 19:17:58
-73.98877,40.758785,-73.927963,40.829758,2013-07-26 18:59:19
-73.787788,40.641579,-73.929596,40.826176,2013-07-26 18:47:32
-73.986618,40.751957,-73.930565,40.826687,2013-07-26 18:39:26
-73.964432,40.764503,-73.929314,40.825924,2013-07-26 18:48:34
-73.936981,40.854919,-73.928185,40.83025,2013-07-26 18:42:27
-73.874992,40.77388,-73.92807,40.830265,2013-07-26 18:52:35
-73.980423,40.749756,-73.929977,40.826817,2013-07-26 18:42:07
-73.958862,40.772003,-73.930038,40.831741,2013-07-26 19:02:44
-73.965553,40.805531,-73.928802,40.829102,2013-07-27 13:05:01
-73.969254,40.78532,-73.925491,40.826595,2013-07-27 13:06:08
-73.975906,40.754295,-73.92968,40.826244,2013-07-27 12:59:32
-73.955666,40.717861,-73.930107,40.826786,2013-07-26 18:47:03
-73.940346,40.835381,-73.928253,40.829517,2013-07-27 12:59:30
-73.959251,40.763439,-73.927307,40.830433,2013-07-27 13:03:18
-73.978523,40.766758,-73.929482,40.826225,2013-07-27 13:10:04
-73.931709,40.769264,-73.930542,40.826511,2013-07-27 12:49:22
-73.978531,40.787766,-73.928284,40.829468,2013-07-27 13:08:14
-73.960861,40.807053,-73.928513,40.829433,2013-07-27 12:43:11
-73.985382,40.75909,-73.923882,40.827126,2013-07-27 13:05:53
-73.994522,40.750523,-73.929611,40.826321,2013-07-27 12:35:34
-73.975899,40.776398,-73.930122,40.826782,2013-07-27 13:22:44
-73.964371,40.807613,-73.928619,40.829212,2013-07-27 13:17:47
-73.940689,40.788918,-73.922829,40.826294,2013-07-27 12:41:05
-73.969276,40.800869,-73.929054,40.82893,2013-07-27 13:00:04
-73.981995,40.778244,-73.930099,40.82679,2013-07-27 12:50:00
-74.007904,40.705647,-73.929634,40.826256,2013-07-27 12:40:09
-73.96627,40.794422,-73.926598,40.826633,2013-07-27 13:02:01
-73.9711,40.754436,-73.93145,40.825432,2013-07-27 13:33:14
-73.962288,40.774681,-73.930061,40.826649,2013-05-15 18:41:00
-74.00518,40.719307,-73.929695,40.826431,2013-05-15 18:43:00
-73.981277,40.781818,-73.92791,40.829765,2013-05-15 19:28:00
-73.97834,40.75877,-73.927353,40.830559,2013-05-15 18:43:00
-73.962975,40.804062,-73.928268,40.829506,2013-05-15 18:59:00
-73.980927,40.759403,-73.92794,40.829876,2013-05-15 19:30:00
-74.007195,40.715958,-73.929802,40.826668,2013-05-15 19:31:00
-73.971817,40.751141,-73.929672,40.826363,2013-05-15 19:34:00
-73.958206,40.778999,-73.93013,40.826801,2013-05-15 19:32:00
-73.928612,40.816036,-73.924507,40.828201,2013-05-15 19:23:00
-73.954285,40.784073,-73.926826,40.830879,2013-05-15 19:32:00
-73.97831,40.766621,-73.930481,40.826935,2013-05-16 18:37:00
-73.956718,40.771191,-73.929665,40.826488,2013-05-16 19:01:00
-73.985779,40.757278,-73.929916,40.826721,2013-05-16 19:07:00
-73.958649,40.815372,-73.928345,40.829418,2013-05-16 18:42:00
-74.008934,40.704029,-73.929733,40.826561,2013-05-16 19:16:00
-73.963722,40.771328,-73.929649,40.826488,2013-05-16 18:53:00
-73.989166,40.747826,-73.922707,40.826691,2013-05-16 19:27:00
-73.989441,40.757767,-73.92897,40.829018,2013-05-16 19:20:00
-74.005791,40.707855,-73.926994,40.825684,2013-05-16 19:04:00
-73.956528,40.802685,-73.929245,40.828911,2013-05-16 19:33:00
-74.000534,40.723335,-73.923897,40.827545,2013-05-16 19:23:00
-73.990425,40.718979,-73.928329,40.830162,2013-05-16 19:28:00
-73.990311,40.746399,-73.929802,40.826565,2013-09-22 12:37:20
-73.922302,40.743805,-73.929741,40.826599,2013-09-21 13:02:45
-73.992897,40.740715,-73.929436,40.826019,2013-09-21 12:44:11
-73.963913,40.774605,-73.928291,40.82946,2013-09-20 18:48:35
-73.968094,40.797234,-73.928429,40.829391,2013-09-22 12:45:50
-73.969223,40.794338,-73.932854,40.828167,2013-09-22 13:09:52
-73.93708,40.805206,-73.924843,40.827709,2013-09-20 18:39:09
-73.976326,40.791176,-73.928505,40.8293,2013-09-22 12:38:37
-73.853004,40.746082,-73.930016,40.826763,2013-09-21 13:19:44
-73.937187,40.813213,-73.923904,40.8256,2013-09-20 18:47:52
-73.964798,40.801811,-73.928345,40.829391,2013-09-21 13:09:49
-73.933258,40.795193,-73.928986,40.829029,2013-09-21 12:58:28
-73.984344,40.783031,-73.928047,40.830284,2013-09-21 12:52:46
-73.965096,40.791843,-73.927902,40.82983,2013-09-21 13:06:29
-73.945152,40.833973,-73.93058,40.828407,2013-09-22 13:00:54
-73.927887,40.810585,-73.928177,40.82951,2013-09-20 18:52:03
-73.93898,40.804752,-73.923759,40.829521,2013-09-20 18:40:49
-73.988953,40.774212,-73.927933,40.830303,2013-09-20 18:45:36
-73.964088,40.756359,-73.929817,40.826595,2013-09-22 13:05:56
-73.978638,40.737034,-73.930099,40.826778,2013-09-21 13:25:47
-73.967018,40.753014,-73.929947,40.826591,2013-09-21 12:50:26
-73.952637,40.780602,-73.930611,40.826477,2013-09-20 18:43:22
-73.982193,40.776615,-73.922798,40.826889,2013-09-20 19:14:39
-73.967842,40.801136,-73.929314,40.828854,2013-09-22 12:52:37
-73.988029,40.737789,-73.929573,40.826366,2013-09-21 12:53:23
-73.953041,40.810169,-73.929085,40.828968,2013-06-05 12:53:00
-73.973106,40.740093,-73.929672,40.826363,2013-06-05 13:11:00
-73.961548,40.810387,-73.929726,40.828671,2013-06-05 13:05:00
-73.941994,40.797977,-73.931,40.826237,2013-06-05 12:39:00
-73.979317,40.776997,-73.928688,40.829216,2013-06-05 12:54:00
-74.002869,40.760433,-73.928566,40.829292,2013-06-05 13:18:00
-73.991112,40.75581,-73.928566,40.829296,2013-06-05 13:14:00
-74.013428,40.708878,-73.929703,40.826607,2013-06-05 13:09:00
-73.975594,40.755966,-73.929848,40.826683,2013-06-05 13:18:00
-73.993202,40.767632,-73.930595,40.826923,2013-06-05 12:54:00
-73.979027,40.784897,-73.929787,40.826569,2013-06-05 13:02:00
-73.951202,40.774288,-73.928139,40.830227,2013-06-05 13:01:00
-73.964951,40.763554,-73.928146,40.830254,2013-06-05 13:27:00
-73.96019,40.778042,-73.930244,40.826897,2013-06-05 12:46:00
-73.972191,40.796627,-73.931053,40.828346,2013-06-05 12:45:00
-73.942055,40.842201,-73.929169,40.828892,2013-06-05 13:27:00
-73.937325,40.801647,-73.930191,40.829926,2013-06-05 12:40:00
-73.986755,40.722221,-73.928703,40.829166,2013-06-05 13:29:00
-73.944214,40.835278,-73.928596,40.829273,2013-06-05 13:10:00
-73.948792,40.80822,-73.928253,40.829506,2013-06-05 13:18:00
-74.004547,40.707375,-73.930069,40.826817,2013-06-05 12:36:00
-73.972939,40.785381,-73.926315,40.826504,2013-06-04 19:06:00
-73.964134,40.802425,-73.92347,40.825233,2013-06-04 18:52:00
-73.993431,40.75626,-73.92968,40.828701,2013-06-04 18:44:00
-73.990791,40.760845,-73.928413,40.829475,2013-06-05 12:36:00
-73.981323,40.679852,-73.930069,40.826767,2013-06-04 19:20:00
-73.863144,40.768784,-73.92971,40.826389,2013-06-04 18:37:00
-73.980293,40.748432,-73.93,40.826763,2013-06-04 19:19:00
-73.980057,40.76543,-73.92939,40.828796,2013-06-04 18:56:00
-73.992615,40.743782,-73.929855,40.82666,2013-06-04 19:02:00
-73.965363,40.754894,-73.929893,40.826656,2013-06-04 19:17:00
-74.00811,40.739067,-73.92942,40.828815,2013-06-04 19:14:00
-73.946976,40.79998,-73.928719,40.829159,2013-06-04 18:57:00
-73.986618,40.75164,-73.92643,40.831509,2013-06-04 18:55:00
-73.966934,40.766533,-73.927818,40.830257,2013-06-04 19:14:00
-73.982445,40.764668,-73.929733,40.826572,2013-06-04 18:38:00
-73.956451,40.763203,-73.930634,40.826168,2013-06-04 19:03:00
-74.000366,40.761688,-73.927986,40.829792,2013-06-04 19:01:00
-74.008232,40.737427,-73.928734,40.829159,2013-06-04 19:08:00
-73.98159,40.767174,-73.926659,40.828003,2013-06-03 18:35:46
-73.961128,40.806816,-73.928238,40.829506,2013-04-12 18:56:00
-73.866081,40.771412,-73.923317,40.825481,2013-04-12 19:10:00
-73.957283,40.770199,-73.930603,40.826294,2013-04-12 19:00:00
-73.985374,40.758415,-73.929764,40.826553,2013-04-12 19:05:00
-73.973022,40.761875,-73.923058,40.825287,2013-04-12 19:08:00
-73.982018,40.763428,-73.930206,40.826828,2013-04-12 19:18:00
-73.976982,40.747505,-73.923164,40.830685,2013-08-12 19:33:54
-74.010231,40.711899,-73.928696,40.829144,2013-08-12 19:06:03
-73.976196,40.754372,-73.928009,40.830273,2013-08-13 18:47:58
-73.982368,40.778038,-73.928741,40.829132,2013-08-13 19:00:38
-73.975121,40.758411,-73.929855,40.826675,2013-08-15 12:53:14
-73.959328,40.774284,-73.922737,40.826958,2013-08-14 18:42:46
-73.992203,40.755978,-73.924217,40.830811,2013-08-12 19:05:46
-74.006828,40.705723,-73.928329,40.830196,2013-08-14 18:43:29
-73.972664,40.749615,-73.92276,40.826935,2013-08-15 13:13:17
-73.980446,40.784706,-73.929565,40.828728,2013-08-15 13:31:41
-73.973343,40.763718,-73.92794,40.830288,2013-08-12 18:51:09
-73.924187,40.768185,-73.929977,40.826759,2013-08-13 18:44:56
-73.992554,40.745129,-73.929466,40.826256,2013-08-15 12:58:28
-73.875923,40.77076,-73.929962,40.826809,2013-08-13 18:47:02
-73.967224,40.762905,-73.922943,40.826637,2013-08-12 18:36:32
-73.99511,40.724926,-73.925522,40.826702,2013-08-13 19:29:29
-73.972298,40.756462,-73.92981,40.82642,2013-08-12 18:46:56
-73.953781,40.775105,-73.92981,40.826599,2013-08-14 19:26:16
-73.985344,40.744423,-73.924034,40.827408,2013-08-15 13:07:57
-73.971039,40.763973,-73.929764,40.828716,2013-08-12 19:33:33
-73.94754,40.77515,-73.927002,40.830933,2013-08-12 18:45:44
-73.923042,40.826817,-73.92292,40.826546,2013-08-13 19:34:27
-73.975182,40.75927,-73.926155,40.82745,2013-09-01 13:03:00
-73.94696,40.776131,-73.92984,40.826702,2013-09-01 13:25:11
-73.984634,40.742744,-73.928253,40.830261,2013-09-01 13:25:40
-73.978729,40.777637,-73.928825,40.829117,2013-09-01 12:49:48
-73.986961,40.759415,-73.927284,40.830406,2013-09-01 13:01:06
-73.95903,40.783348,-73.926529,40.826645,2013-09-01 12:50:14
-73.940483,40.841187,-73.927994,40.829769,2013-06-25 19:02:12
-73.940384,40.835266,-73.928734,40.829182,2013-06-25 19:10:39
-73.967186,40.766342,-73.928154,40.829723,2013-06-25 19:08:32
-73.993332,40.746819,-73.922951,40.826656,2013-06-25 19:06:21
-73.950294,40.787056,-73.930099,40.826786,2013-06-25 19:12:07
-74.002899,40.760551,-73.928467,40.829365,2013-06-25 19:26:09
-73.990562,40.761337,-73.923248,40.827145,2013-06-25 18:53:05
-73.984848,40.759762,-73.929893,40.826672,2013-06-25 19:20:04
-73.953117,40.771687,-73.929832,40.826588,2013-06-26 18:49:03
-73.98201,40.773891,-73.926033,40.825356,2013-06-26 19:06:36
-74.008644,40.704239,-73.929527,40.826206,2013-06-26 18:57:29
-73.981651,40.770412,-73.929581,40.826096,2013-06-26 19:16:22
-74.002968,40.708199,-73.930199,40.825996,2013-06-27 12:39:48
-73.960922,40.807053,-73.928322,40.829479,2013-06-27 13:20:12
-73.975601,40.788101,-73.93013,40.82679,2013-06-27 13:31:35
-73.999825,40.733311,-73.929848,40.826679,2013-08-10 13:08:02
-73.970291,40.75668,-73.926849,40.825417,2013-08-10 13:00:36
-73.980766,40.764786,-73.928658,40.829235,2013-08-09 18:48:17
-73.993073,40.762753,-73.930656,40.829086,2013-08-10 12:54:54
-73.945999,40.781597,-73.924461,40.825703,2013-08-10 12:36:02
-73.970177,40.79668,-73.930801,40.826614,2013-08-09 19:28:17
-74.006607,40.741562,-73.924049,40.827374,2013-08-10 12:37:23
-73.96756,40.762794,-73.92289,40.826332,2013-08-10 13:10:15
-73.946571,40.78112,-73.92807,40.830235,2013-08-10 13:02:55
-73.982117,40.778488,-73.927979,40.829704,2013-08-09 19:11:27
-73.993462,40.721684,-73.930222,40.826859,2013-08-10 12:46:18
-73.995728,40.764568,-73.926331,40.831635,2013-08-09 19:15:54
-73.992088,40.764481,-73.929054,40.828945,2013-08-09 18:38:33
-73.95166,40.713825,-73.930046,40.826809,2013-08-10 13:01:41
-73.968529,40.757835,-73.930389,40.826656,2013-08-09 18:58:38
-73.973518,40.75235,-73.929657,40.826359,2013-08-09 19:13:05
-73.960587,40.766624,-73.929573,40.826298,2013-08-09 18:59:14
-73.965508,40.807995,-73.928185,40.829521,2013-08-09 19:00:40
-73.99086,40.723476,-73.930092,40.826832,2013-08-10 12:49:44
-73.974075,40.756462,-73.929565,40.826389,2013-08-10 12:56:09
-73.986031,40.758675,-73.929573,40.826248,2013-07-05 18:37:00
-73.973946,40.758266,-73.929588,40.826237,2013-07-05 19:03:00
-73.979042,40.759075,-73.930183,40.826847,2013-07-05 19:06:00
-73.862534,40.768967,-73.924316,40.826744,2013-07-05 19:22:00
-73.976875,40.752758,-73.926605,40.826611,2013-07-05 19:21:00
-73.992088,40.748413,-73.928368,40.829411,2013-07-05 18:41:00
-73.929367,40.796494,-73.929611,40.826359,2013-07-05 18:39:00
-73.980453,40.780251,-73.928894,40.829063,2013-07-05 18:46:00
