pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,dropoff_datetime
-73.9907,40.750168,-73.844749,40.758217,2013-05-26 19:43:00
-73.985985,40.758438,-73.84967,40.753124,2013-05-26 20:01:00
-73.981049,40.755253,-73.844696,40.758018,2013-05-21 19:32:00
-73.963295,40.798672,-73.845154,40.758949,2013-05-20 18:56:00
-73.96817,40.755772,-73.845741,40.754814,2013-05-26 20:15:15
-73.980919,40.764606,-73.844772,40.75811,2013-05-26 19:35:50
-74.007835,40.751553,-73.845001,40.758747,2013-05-27 18:55:04
-74.007149,40.710007,-73.844078,40.756939,2013-05-27 19:09:26
-73.934601,40.696251,-73.848709,40.757587,2013-05-27 18:53:06
-73.981606,40.74379,-73.844681,40.758003,2013-05-27 19:07:38
-73.928375,40.829182,-73.84478,40.758224,2013-05-27 19:07:28
-73.962906,40.712006,-73.84494,40.758614,2013-05-27 19:09:33
-73.979004,40.784985,-73.84449,40.75774,2013-05-27 18:45:00
-73.987778,40.75515,-73.848763,40.757561,2013-05-28 19:26:55
-73.996605,40.742859,-73.848801,40.757683,2013-08-04 12:46:40
-74.007553,40.731892,-73.843407,40.755592,2013-08-04 13:24:24
-73.963875,40.765961,-73.845001,40.755985,2013-08-04 13:25:50
-73.975235,40.787479,-73.844757,40.758102,2013-08-04 12:57:50
-73.988792,40.692238,-73.848473,40.758293,2013-08-04 13:06:51
-73.947945,40.778728,-73.844315,40.757298,2013-08-04 13:29:00
-73.8731,40.774174,-73.848686,40.758175,2013-08-02 18:49:04
-73.989761,40.720676,-73.844643,40.757912,2013-08-02 19:02:55
-73.870789,40.773705,-73.846214,40.76038,2013-08-02 19:25:03
-74.012093,40.703194,-73.84655,40.75964,2013-04-21 12:42:49
-73.952248,40.783951,-73.849022,40.757355,2013-04-19 19:29:11
-73.956161,40.767979,-73.845909,40.76004,2013-04-20 14:47:14
-73.980782,40.730068,-73.84478,40.758041,2013-04-20 14:52:00
-73.981483,40.743946,-73.849472,40.758327,2013-04-20 15:09:00
-74.014389,40.709496,-73.844788,40.758186,2013-04-20 14:36:00
-73.986404,40.722126,-73.846252,40.759834,2013-04-23 19:10:57
-73.997147,40.714294,-73.844917,40.758507,2013-04-20 15:24:00
-73.976807,40.75164,-73.848648,40.757534,2013-04-20 14:56:00
-73.965744,40.75436,-73.844688,40.757942,2013-04-19 18:45:00
-73.996445,40.724754,-73.844688,40.75806,2013-04-20 14:52:28
-73.968086,40.76228,-73.845291,40.759201,2013-04-24 19:10:43
-73.981636,40.730961,-73.845825,40.75967,2013-04-21 12:42:05
-73.995552,40.724995,-73.848694,40.757538,2013-04-20 14:58:57
-73.986046,40.758907,-73.844414,40.757431,2013-04-24 19:34:00
-73.991081,40.746857,-73.846252,40.754379,2013-04-20 14:58:00
-73.926308,40.765877,-73.844437,40.757549,2013-04-20 14:47:26
-73.980835,40.680447,-73.844917,40.758549,2013-04-20 15:04:17
-73.952263,40.789799,-73.845078,40.758827,2013-04-24 18:44:46
-73.980797,40.764717,-73.844681,40.757889,2013-09-28 15:43:00
-73.98439,40.722427,-73.844757,40.758247,2013-09-28 15:53:00
-73.98848,40.778648,-73.848793,40.757442,2013-09-28 15:56:00
-73.992302,40.743687,-73.849129,40.757305,2013-09-28 15:55:00
-73.989594,40.730057,-73.846176,40.759972,2013-09-28 15:50:00
-73.948349,40.782455,-73.8452,40.759071,2013-09-28 16:33:00
-73.945839,40.780338,-73.849213,40.757664,2013-09-28 15:51:00
-73.955826,40.717628,-73.84491,40.758415,2013-09-28 16:11:00
-73.948547,40.789131,-73.845482,40.754692,2013-09-28 16:25:00
-73.960999,40.779949,-73.844818,40.758297,2013-09-28 16:11:00
-73.790062,40.643597,-73.843491,40.755234,2013-09-29 13:07:00
-74.007874,40.704872,-73.845245,40.759197,2013-09-29 12:42:00
-73.994476,40.697742,-73.84951,40.757141,2013-09-29 13:13:00
-73.962547,40.7672,-73.848648,40.758163,2013-09-29 13:17:00
-74.010399,40.713528,-73.844986,40.758713,2013-09-29 13:12:00
-73.870148,40.773552,-73.845299,40.759308,2013-09-29 13:21:00
-73.991829,40.684666,-73.845154,40.758976,2013-09-29 12:50:00
-73.987724,40.732449,-73.846222,40.759956,2013-09-29 12:46:00
-73.993286,40.752136,-73.845444,40.759525,2013-09-29 12:56:00
-73.982948,40.757793,-73.84874,40.758099,2013-09-29 12:48:00
-73.984245,40.760769,-73.848099,40.758617,2013-09-29 12:55:00
-73.916519,40.764626,-73.844513,40.757771,2013-09-29 13:32:00
-74.013824,40.717236,-73.847366,40.754272,2013-07-03 18:59:37
-73.864586,40.734497,-73.849396,40.757225,2013-07-03 19:11:46
-73.860939,40.769535,-73.852516,40.753826,2013-07-03 19:39:08
-73.915176,40.763817,-73.848785,40.757599,2013-07-04 13:02:13
-73.955452,40.768616,-73.848816,40.75769,2013-07-04 13:05:02
-74.007164,40.743099,-73.84433,40.757313,2013-07-04 13:39:51
-73.945183,40.723793,-73.84462,40.757813,2013-07-04 12:49:48
-73.957413,40.714573,-73.848679,40.758087,2013-04-20 15:13:08
-73.978256,40.685329,-73.843719,40.75613,2013-04-27 12:45:32
-73.990257,40.740238,-73.844177,40.756981,2013-04-27 12:54:21
-73.984169,40.737385,-73.845085,40.758755,2013-04-27 13:04:37
-73.979729,40.759804,-73.843719,40.756111,2013-04-21 13:00:00
-73.950783,40.775066,-73.845085,40.758759,2013-04-28 12:51:26
-74.010094,40.7052,-73.844757,40.758114,2013-04-28 12:49:34
-73.952232,40.772987,-73.846169,40.759953,2013-04-28 12:50:04
-73.95015,40.780197,-73.844688,40.758049,2013-04-28 12:52:00
-73.949608,40.776829,-73.844727,40.758011,2013-04-28 12:46:17
-73.993492,40.721439,-73.844383,40.757366,2013-04-28 12:53:14
-73.982262,40.76255,-73.844704,40.757999,2013-04-28 13:04:53
-73.976875,40.758076,-73.846344,40.754257,2013-04-21 13:12:12
-73.908195,40.77446,-73.844421,40.757641,2013-04-20 15:18:14
-73.98214,40.770397,-73.848747,40.757523,2013-04-20 14:49:05
-73.950264,40.826832,-73.8451,40.754982,2013-04-20 15:04:11
-73.975754,40.789284,-73.845337,40.754631,2013-08-29 13:37:00
-73.973701,40.754032,-73.844444,40.755138,2013-08-26 18:51:00
-73.983284,40.762745,-73.849609,40.758522,2013-08-29 13:10:00
-73.974792,40.762486,-73.84874,40.757488,2013-08-29 13:09:00
-73.963242,40.774742,-73.847511,40.754021,2013-08-29 12:47:00
-73.863831,40.769878,-73.853249,40.75325,2013-08-29 13:22:00
-73.845634,40.7547,-73.846848,40.754219,2013-08-27 19:18:00
-73.948448,40.782406,-73.845398,40.754665,2013-08-28 18:46:00
-73.874481,40.773956,-73.846046,40.75444,2013-08-26 18:59:00
-73.874466,40.773987,-73.845032,40.754971,2013-08-27 19:09:00
-73.950745,40.783195,-73.847191,40.754143,2013-08-27 18:52:00
-73.973351,40.750626,-73.846344,40.754284,2013-08-29 13:39:00
-73.86351,40.770103,-73.845139,40.754871,2013-08-26 19:38:00
-73.776741,40.645191,-73.838661,40.757465,2013-08-28 19:17:00
-73.973053,40.759815,-73.847176,40.754311,2013-08-28 18:46:00
-73.873245,40.773983,-73.846695,40.754044,2013-08-29 12:44:00
-73.983238,40.757999,-73.848503,40.753738,2013-08-29 12:55:00
-73.874153,40.773502,-73.845123,40.758957,2013-06-09 12:45:00
-74.003929,40.723515,-73.843765,40.756256,2013-06-09 13:13:00
-73.972504,40.759804,-73.844727,40.758064,2013-06-09 13:00:00
-73.917931,40.770039,-73.844635,40.758114,2013-06-09 12:49:00
-74.007835,40.740753,-73.844788,40.758301,2013-06-09 13:17:00
-73.970512,40.756519,-73.849579,40.757084,2013-06-09 13:06:00
-73.982361,40.757919,-73.849052,40.75779,2013-06-09 12:54:00
-73.960594,40.769844,-73.844704,40.758228,2013-06-09 13:33:00
-74.016548,40.709339,-73.848816,40.757729,2013-05-26 20:07:49
-73.92572,40.758892,-73.844109,40.756821,2013-05-20 18:59:05
-73.966728,40.803864,-73.844925,40.758434,2013-05-21 18:47:49
-73.934845,40.744778,-73.846535,40.754711,2013-05-21 18:53:06
-73.989159,40.757378,-73.844963,40.758606,2013-05-21 19:25:19
-73.846992,40.754383,-73.853104,40.753658,2013-05-21 19:23:24
-73.981026,40.689213,-73.843941,40.756641,2013-05-21 19:27:54
-73.958664,40.742176,-73.845032,40.758686,2013-05-21 18:57:18
-73.958702,40.742195,-73.844772,40.758125,2013-05-21 18:59:09
-73.983887,40.680531,-73.844482,40.75766,2013-05-21 19:21:10
-73.866951,40.768677,-73.844551,40.757881,2013-05-22 12:40:20
-73.980194,40.759968,-73.848259,40.758411,2013-05-22 13:00:10
-73.963905,40.807846,-73.844589,40.757889,2013-09-17 19:03:00
-73.951981,40.792995,-73.845222,40.759064,2013-09-17 18:53:00
-73.938538,40.748436,-73.850655,40.753593,2013-09-17 19:08:00
-73.918221,40.770092,-73.844795,40.758286,2013-09-17 19:09:00
-74.002106,40.719097,-73.843719,40.756226,2013-09-17 18:43:00
-73.98777,40.770782,-73.844826,40.758308,2013-09-17 18:54:00
-73.972038,40.749931,-73.845573,40.759712,2013-09-17 19:12:00
-73.965759,40.805531,-73.844849,40.758484,2013-09-19 13:18:00
-73.937691,40.748825,-73.843735,40.756077,2013-09-17 19:36:00
-73.941437,40.752228,-73.848709,40.757462,2013-09-17 19:21:00
-73.967918,40.762859,-73.844917,40.755966,2013-09-17 19:31:00
-73.935478,40.750957,-73.844238,40.757324,2013-09-17 19:22:00
-73.983986,40.760464,-73.843719,40.756191,2013-09-17 19:08:00
-73.985603,40.76239,-73.844727,40.758083,2013-09-18 19:00:00
-73.979073,40.762302,-73.844398,40.757496,2013-09-17 19:22:00
-73.892815,40.74659,-73.847878,40.753841,2013-09-18 19:38:00
-73.997757,40.736004,-73.846008,40.754444,2013-09-18 19:12:00
-73.97525,40.762501,-73.848122,40.758575,2013-09-18 19:15:00
-73.977226,40.75079,-73.848557,40.758217,2013-09-17 19:18:00
-73.98703,40.750751,-73.844803,40.758251,2013-09-19 12:55:00
-73.989769,40.747246,-73.844742,40.758266,2013-09-19 13:07:00
-73.865379,40.770588,-73.848938,40.757359,2013-08-06 18:47:00
-73.976662,40.750538,-73.844902,40.758629,2013-08-06 19:01:00
-73.983604,40.760826,-73.844734,40.758003,2013-08-06 19:01:00
-73.971848,40.794437,-73.844734,40.758121,2013-08-06 18:59:00
-73.987457,40.752911,-73.852486,40.755295,2013-08-06 18:50:00
-73.955017,40.769173,-73.840302,40.756344,2013-08-06 19:09:00
-73.988914,40.736755,-73.850594,40.756401,2013-08-06 18:50:00
-73.917511,40.770721,-73.848534,40.758221,2013-08-06 19:06:00
-73.980942,40.760818,-73.844147,40.757004,2013-08-06 19:09:00
-73.990196,40.756939,-73.845734,40.754723,2013-08-06 19:23:00
-73.979073,40.76445,-73.844643,40.757927,2013-08-06 19:27:00
-73.988846,40.693756,-73.848808,40.757481,2013-08-06 19:17:00
-73.986702,40.70248,-73.848541,40.758213,2013-06-30 12:45:00
-73.964218,40.760754,-73.845009,40.75872,2013-06-30 12:43:00
-73.979218,40.763241,-73.846046,40.754436,2013-06-29 12:55:00
-73.981148,40.741951,-73.844986,40.758652,2013-06-30 12:51:00
-73.973488,40.750477,-73.844124,40.756908,2013-06-29 13:36:00
-73.986443,40.757832,-73.84523,40.759087,2013-06-30 12:42:00
-73.983025,40.760868,-73.846222,40.759865,2013-06-28 18:44:00
-73.979507,40.746342,-73.843811,40.756329,2013-06-30 13:36:00
-73.873055,40.774105,-73.845413,40.759445,2013-06-29 13:35:00
-73.973869,40.755157,-73.848885,40.757523,2013-06-29 13:29:00
-73.983963,40.695972,-73.848732,40.75761,2013-06-28 19:13:00
-73.982704,40.765411,-73.848297,40.758469,2013-07-21 12:55:00
-73.962776,40.757137,-73.845322,40.759922,2013-07-21 13:07:00
-73.91687,40.769718,-73.844925,40.758553,2013-07-21 12:58:00
-73.982079,40.771481,-73.8451,40.758961,2013-07-21 13:00:00
-73.976372,40.748043,-73.848793,40.757542,2013-07-21 12:57:00
-73.980019,40.765533,-73.844788,40.758293,2013-07-21 12:59:00
-73.862663,40.768467,-73.848137,40.758553,2013-07-21 13:11:00
-73.871277,40.774311,-73.84494,40.758595,2013-07-21 12:52:00
-73.951256,40.724678,-73.844757,40.758209,2013-07-21 13:19:00
-73.941849,40.798389,-73.845062,40.758808,2013-07-21 12:51:00
-73.977158,40.762089,-73.843918,40.756657,2013-07-21 12:51:00
-73.963051,40.765877,-73.844612,40.756062,2013-07-21 13:22:00
-74.005058,40.707256,-73.849167,40.75732,2013-07-21 12:45:00
-73.969017,40.800186,-73.84449,40.757717,2013-07-21 12:43:00
-73.951668,40.715248,-73.845032,40.758751,2013-07-21 13:02:00
-73.955315,40.813633,-73.844902,40.758518,2013-07-21 13:20:00
-73.94101,40.721771,-73.844955,40.758587,2013-07-21 12:56:00
-73.999893,40.721882,-73.851402,40.754036,2013-07-21 13:36:00
-73.979904,40.765881,-73.843987,40.756809,2013-07-21 13:36:00
-73.987816,40.749901,-73.845329,40.7593,2013-07-21 12:43:00
-73.979553,40.735443,-73.84623,40.75449,2013-07-21 12:50:00
-73.986183,40.760139,-73.84446,40.757599,2013-07-21 12:50:00
-73.995422,40.717068,-73.844757,40.758232,2013-07-22 19:07:00
-73.99131,40.750946,-73.845299,40.759315,2013-05-22 13:19:00
-73.955528,40.785297,-73.845093,40.75893,2013-05-22 13:04:00
-73.980164,40.775311,-73.844856,40.758381,2013-05-21 19:11:00
-73.985565,40.759911,-73.848717,40.757568,2013-05-21 18:46:00
-73.865967,40.771332,-73.845253,40.759216,2013-05-22 12:53:00
-73.925514,40.777779,-73.843323,40.755379,2013-04-25 13:06:00
-73.981049,40.764263,-73.849236,40.753571,2013-04-26 18:45:00
-73.939247,40.821598,-73.84523,40.759186,2013-04-26 18:59:00
-73.98204,40.762665,-73.848701,40.757561,2013-09-10 19:22:51
-73.976234,40.76075,-73.844887,40.758492,2013-09-10 19:37:41
-73.980942,40.763454,-73.843643,40.756283,2013-09-13 19:06:22
-73.952927,40.77179,-73.84494,40.758511,2013-09-13 19:11:27
-73.954628,40.820877,-73.844551,40.757832,2013-09-13 19:29:28
-73.979858,40.76244,-73.844467,40.757656,2013-09-09 18:49:53
-73.942329,40.762051,-73.844551,40.757702,2013-09-13 18:41:08
-73.899246,40.767143,-73.84507,40.758797,2013-07-21 12:57:51
-73.978363,40.745319,-73.848892,40.757988,2013-07-21 13:37:42
-73.972328,40.764973,-73.844124,40.757038,2013-07-21 12:46:02
-73.834412,40.758015,-73.845917,40.760864,2013-07-16 19:52:50
-73.776756,40.645161,-73.846581,40.754284,2013-07-16 19:39:32
-73.993629,40.720345,-73.845474,40.759537,2013-07-19 19:09:48
-73.951035,40.724026,-73.843582,40.755924,2013-07-20 13:20:08
-73.834518,40.758217,-73.843445,40.755993,2013-07-19 19:13:15
-73.993866,40.75663,-73.848969,40.757366,2013-07-16 19:39:47
-73.974075,40.756058,-73.845802,40.754475,2013-07-21 13:03:38
-73.986794,40.751026,-73.846016,40.754436,2013-07-21 13:06:42
-73.918816,40.76598,-73.839027,40.762486,2013-04-28 13:30:00
-73.776695,40.645447,-73.843704,40.756153,2013-04-28 13:36:00
-73.917938,40.770359,-73.846062,40.759914,2013-04-28 13:03:00
-73.992813,40.749756,-73.844917,40.758602,2013-04-28 13:38:00
-73.985497,40.741535,-73.84919,40.757645,2013-04-28 13:11:00
-73.985046,40.769112,-73.849228,40.757713,2013-04-28 12:47:00
-73.957359,40.770302,-73.844505,40.757679,2013-04-28 12:53:00
-73.824257,40.764622,-73.845627,40.761101,2013-04-28 12:56:00
-73.937881,40.74884,-73.844704,40.758045,2013-04-28 13:16:00
-73.984566,40.724537,-73.845673,40.754677,2013-04-28 13:22:00
-74.004021,40.716942,-73.847939,40.75864,2013-04-28 13:36:00
-73.965744,40.754299,-73.8461,40.754459,2013-04-28 13:06:00
-73.997078,40.726002,-73.849586,40.752636,2013-04-28 13:20:00
-73.981636,40.732506,-73.848846,40.758053,2013-04-06 13:37:27
-73.862907,40.769176,-73.844391,40.757408,2013-04-07 13:01:40
-73.913307,40.774017,-73.846329,40.759804,2013-08-27 18:41:47
-73.873047,40.774239,-73.844765,40.758091,2013-08-29 13:12:48
-74.015755,40.711468,-73.847923,40.758682,2013-08-29 12:53:41
-73.992035,40.748821,-73.844749,40.758171,2013-06-12 19:27:11
-73.996437,40.723862,-73.844688,40.75795,2013-06-12 19:29:38
-73.991806,40.726105,-73.848808,40.757603,2013-06-12 19:13:50
-73.982033,40.771149,-73.844742,40.756138,2013-06-12 18:55:24
-73.99614,40.748547,-73.84877,40.757698,2013-06-12 19:13:10
-73.962379,40.76384,-73.844299,40.757355,2013-06-13 13:28:57
-74.006783,40.73148,-73.848961,40.757656,2013-06-13 13:34:20
-73.990059,40.761124,-73.848846,40.757999,2013-06-13 12:47:28
-74.003189,40.708138,-73.848846,40.757599,2013-06-13 13:23:19
-73.776733,40.645298,-73.843559,40.756306,2013-06-13 12:40:47
-73.961533,40.77969,-73.848763,40.757671,2013-06-13 13:21:07
0,0,-73.848755,40.757553,2013-06-14 19:33:14
-73.96833,40.786888,-73.844696,40.757923,2013-06-14 19:33:45
-73.983238,40.693752,-73.849144,40.757774,2013-05-09 19:11:00
-73.86763,40.767666,-73.848701,40.758141,2013-05-09 18:47:00
-73.999313,40.744061,-73.848305,40.758415,2013-05-09 18:49:00
-73.957657,40.774513,-73.844452,40.757484,2013-05-09 18:54:00
-73.996506,40.758762,-73.84874,40.757576,2013-05-09 18:59:00
-73.952805,40.785091,-73.849365,40.758549,2013-05-09 18:51:00
-74.005768,40.740376,-73.845642,40.759754,2013-05-09 18:54:00
-74.00576,40.740337,-73.844559,40.75779,2013-05-09 18:56:00
-73.821297,40.710129,-73.849342,40.757221,2013-05-09 18:57:00
-73.97834,40.766495,-73.848938,40.757664,2013-05-09 18:50:00
-73.95874,40.714958,-73.84523,40.754826,2013-05-09 19:01:00
-73.982819,40.768356,-73.844925,40.758488,2013-05-09 19:01:00
-73.959023,40.763748,-73.844055,40.756207,2013-05-09 19:17:00
-74.008293,40.718819,-73.848763,40.758087,2013-05-09 18:46:00
-73.959518,40.809399,-73.844749,40.758137,2013-05-09 19:06:00
-73.917328,40.770359,-73.84465,40.757927,2013-09-29 12:54:46
-73.985641,40.767788,-73.848732,40.757603,2013-09-28 15:59:57
-73.905907,40.772755,-73.844093,40.756981,2013-09-29 13:05:26
-73.844994,40.720245,-73.848747,40.75761,2013-09-28 16:15:38
-74.005714,40.740479,-73.844383,40.757515,2013-04-20 15:31:00
-74.017273,40.706226,-73.844437,40.757515,2013-04-20 15:09:26
-73.975075,40.782288,-73.844452,40.757599,2013-04-24 19:28:56
-73.972305,40.749298,-73.845108,40.758831,2013-04-24 19:37:00
-73.980789,40.764526,-73.847687,40.758846,2013-04-24 19:12:53
-73.979561,40.760979,-73.843582,40.755898,2013-04-24 19:12:07
-73.976028,40.761814,-73.844879,40.758453,2013-04-25 12:55:00
-73.986336,40.726349,-73.844536,40.757732,2013-04-25 12:49:27
-73.994186,40.730293,-73.844505,40.757839,2013-04-25 13:21:00
-73.978905,40.762722,-73.844818,40.758247,2013-04-25 13:14:20
-73.983002,40.761307,-73.845566,40.754795,2013-04-24 19:32:52
-73.982216,40.768242,-73.844505,40.757481,2013-04-19 19:02:10
-73.985161,40.758919,-73.844513,40.757671,2013-04-20 15:01:00
-73.946625,40.780628,-73.848717,40.757526,2013-04-26 18:53:00
-73.969902,40.784374,-73.844963,40.755905,2013-04-27 12:54:50
-73.977783,40.778774,-73.84494,40.758522,2013-04-27 12:51:00
-73.983177,40.756264,-73.844734,40.758026,2013-06-11 19:14:04
-73.927116,40.762577,-73.844681,40.758003,2013-06-11 18:48:48
-73.917725,40.77034,-73.844681,40.757946,2013-06-11 18:48:08
-73.924698,40.76152,-73.845955,40.754528,2013-06-11 19:09:41
-73.840416,40.76231,-73.849915,40.76086,2013-05-07 18:44:00
-73.959267,40.763355,-73.843727,40.756256,2013-05-07 18:46:00
-73.850449,40.760078,-73.850723,40.758717,2013-05-07 18:54:00
-73.951111,40.782753,-73.844963,40.758644,2013-05-07 19:17:00
-73.870796,40.773659,-73.837105,40.757523,2013-05-07 19:19:00
-73.870895,40.771172,-73.852379,40.753159,2013-05-07 19:24:00
-73.8507,40.758652,-73.847214,40.75494,2013-05-07 19:06:00
-73.946716,40.773209,-73.844917,40.758617,2013-05-07 18:59:00
-73.982239,40.768265,-73.844734,40.758041,2013-05-07 19:15:00
-73.94323,40.789654,-73.844513,40.757736,2013-05-07 19:15:00
-73.986359,40.760471,-73.849045,40.757336,2013-05-07 19:28:00
-74.000267,40.723724,-73.846161,40.75441,2013-05-07 19:26:00
-73.973846,40.78289,-73.84465,40.758022,2013-05-08 19:16:00
-73.984093,40.737503,-73.845078,40.758858,2013-05-08 19:01:00
-73.966614,40.788986,-73.845673,40.759834,2013-05-08 19:09:00
-73.917961,40.768421,-73.844727,40.758129,2013-09-27 19:17:40
-73.991959,40.749317,-73.844894,40.758465,2013-09-28 16:15:38
-73.999275,40.733982,-73.848717,40.757641,2013-09-28 16:27:55
-73.986526,40.676804,-73.844055,40.756783,2013-09-28 16:34:10
-73.994209,40.751114,-73.844147,40.757038,2013-09-28 16:37:32
-73.956924,40.718655,-73.845215,40.759056,2013-09-28 16:25:22
-73.863205,40.768948,-73.84462,40.758026,2013-08-27 19:33:41
-73.983765,40.694679,-73.845505,40.754822,2013-08-26 19:06:23
-73.957619,40.776901,-73.846359,40.754288,2013-08-28 19:13:21
-73.992653,40.689701,-73.844856,40.754848,2013-08-28 18:54:02
-73.964638,40.771564,-73.844681,40.755146,2013-08-26 19:18:43
-73.870842,40.773739,-73.844864,40.758385,2013-08-29 13:17:12
-73.953018,40.780148,-73.844765,40.754925,2013-08-28 18:48:54
-73.951393,40.770168,-73.845901,40.754654,2013-08-27 18:49:19
-73.87291,40.774246,-73.848114,40.753792,2013-08-29 12:59:12
-73.84919,40.753616,-73.846794,40.754204,2013-08-26 18:57:20
-73.975159,40.754845,-73.848686,40.757553,2013-08-29 13:18:20
-73.86277,40.76923,-73.847397,40.754093,2013-08-26 18:42:55
-73.963844,40.797935,-73.851227,40.756348,2013-08-26 19:34:41
-73.985222,40.746574,-73.84491,40.758499,2013-08-26 19:33:15
-73.951752,40.777905,-73.849503,40.753403,2013-08-26 18:48:02
-73.97998,40.75325,-73.848854,40.757465,2013-08-29 13:27:30
-73.986954,40.737915,-73.847351,40.75906,2013-08-29 12:45:39
-73.981239,40.769005,-73.84639,40.755074,2013-08-28 18:43:55
-73.844215,40.771584,-73.848755,40.757607,2013-08-26 19:10:30
-73.846489,40.755276,-73.846603,40.754299,2013-08-29 13:01:19
-73.953835,40.778938,-73.846611,40.754242,2013-08-29 12:47:00
-73.973434,40.752357,-73.850487,40.756721,2013-08-27 18:53:10
-73.941833,40.806461,-73.850128,40.752422,2013-08-26 19:10:34
-73.964096,40.770138,-73.846054,40.754559,2013-08-29 13:15:48
-73.977013,40.683498,-73.847839,40.754669,2013-08-29 13:19:57
-73.946297,40.781296,-73.844719,40.758129,2013-08-28 19:25:57
-73.845177,40.754894,-73.845787,40.754612,2013-08-27 18:55:24
-73.994286,40.75087,-73.845848,40.759701,2013-08-29 12:40:17
-74.001457,40.73378,-73.847557,40.75407,2013-08-29 13:26:58
-73.99398,40.751637,-73.845016,40.758778,2013-08-28 19:29:45
-73.961494,40.764397,-73.84581,40.754665,2013-08-26 19:10:12
-73.992226,40.737736,-73.84568,40.754688,2013-08-26 19:30:43
-73.974319,40.750195,-73.851334,40.753651,2013-08-29 12:54:57
-73.986572,40.77179,-73.848244,40.753757,2013-08-29 12:56:30
-73.970718,40.767559,-73.847343,40.75407,2013-08-27 19:30:31
-73.997253,40.721363,-73.845856,40.760021,2013-08-29 13:16:14
-73.986137,40.734718,-73.845444,40.754753,2013-08-27 19:05:49
-73.872864,40.77425,-73.844643,40.75795,2013-08-29 13:17:55
-73.783615,40.648636,-73.845222,40.754837,2013-08-28 18:57:21
-73.992401,40.724358,-73.844742,40.758263,2013-07-03 19:24:00
-73.979279,40.761902,-73.847382,40.759132,2013-07-03 19:06:00
-73.969818,40.751881,-73.845985,40.760036,2013-07-03 18:55:00
-73.950424,40.775547,-73.846413,40.759808,2013-07-03 19:39:00
-73.911209,40.77581,-73.844925,40.755981,2013-07-04 13:21:00
-73.957222,40.765957,-73.844345,40.75745,2013-07-04 12:48:00
-73.979652,40.776173,-73.848763,40.757427,2013-07-04 13:04:00
-73.950539,40.771561,-73.849106,40.757305,2013-07-04 12:47:00
-73.947395,40.781075,-73.844727,40.758144,2013-07-04 13:26:00
-73.967804,40.802834,-73.844681,40.757961,2013-07-04 12:53:00
-73.98098,40.744556,-73.838799,40.752716,2013-07-04 13:02:00
-73.999039,40.761066,-73.848824,40.757465,2013-07-04 13:04:00
-73.976944,40.751873,-73.844688,40.75808,2013-07-04 13:31:00
-73.988914,40.688541,-73.845078,40.758831,2013-07-04 13:24:00
-73.966148,40.753761,-73.848694,40.757465,2013-04-19 18:45:00
-73.776733,40.645336,-73.849312,40.75349,2013-04-19 18:52:00
-73.945091,40.778728,-73.844116,40.757015,2013-04-19 19:37:00
-73.981361,40.761986,-73.844986,40.75861,2013-04-19 19:27:00
-73.951324,40.770218,-73.844933,40.758572,2013-04-19 19:29:00
-74.002281,40.739975,-73.845428,40.759483,2013-04-19 18:49:00
-73.987366,40.732948,-73.844948,40.758575,2013-04-19 19:07:00
-73.959572,40.773956,-73.848755,40.757607,2013-04-19 18:55:00
-73.872978,40.774048,-73.850227,40.756821,2013-04-19 19:38:00
-73.970352,40.784031,-73.848534,40.75819,2013-04-19 19:03:00
-73.965599,40.800735,-73.845772,40.759686,2013-04-19 18:59:00
-73.957306,40.766014,-73.843689,40.756054,2013-04-19 19:08:00
-73.992401,40.74921,-73.84388,40.756607,2013-04-19 19:05:00
-73.987869,40.748177,-73.848648,40.757111,2013-04-19 19:07:00
-73.990013,40.741566,-73.844963,40.758724,2013-04-20 15:02:00
-73.964706,40.755901,-73.845177,40.758976,2013-04-20 15:05:00
-73.987724,40.73827,-73.848938,40.757713,2013-04-20 14:42:00
-73.980972,40.741817,-73.847931,40.753876,2013-04-20 15:14:00
-73.958862,40.772095,-73.848717,40.757488,2013-04-20 14:56:00
-73.972733,40.75362,-73.848816,40.75362,2013-04-20 15:12:00
-73.977249,40.789646,-73.844635,40.757931,2013-04-20 14:44:00
-74.003922,40.716942,-73.844337,40.757931,2013-04-20 15:25:00
-73.988007,40.688244,-73.844376,40.757423,2013-04-20 14:40:00
-73.979797,40.755695,-73.848587,40.758202,2013-04-20 14:43:00
-73.945824,40.773403,-73.848877,40.75761,2013-04-20 14:50:00
-73.978508,40.75032,-73.844505,40.757771,2013-04-20 15:31:00
-73.991493,40.759903,-73.844757,40.758171,2013-04-20 14:53:00
-73.958549,40.721325,-73.845268,40.759209,2013-04-20 14:57:00
-73.95327,40.771591,-73.848679,40.758141,2013-05-28 18:59:00
-73.969933,40.784355,-73.845734,40.759811,2013-05-28 19:00:00
-73.964104,40.792496,-73.845535,40.759651,2013-05-28 19:38:00
-73.986557,40.766651,-73.841019,40.763222,2013-05-28 19:17:00
-73.961754,40.765293,-73.84507,40.758797,2013-05-28 19:22:00
-73.964455,40.757023,-73.845261,40.758965,2013-05-10 19:05:55
-73.981339,40.725143,-73.844879,40.758411,2013-05-10 18:43:27
-73.981941,40.761673,-73.848755,40.75761,2013-05-10 18:55:44
-73.949547,40.74881,-73.844643,40.758118,2013-05-10 19:12:52
