0.0,3133958
0.01,1694
0.02,1444
0.03,2495
0.04,2506
0.05,3525
0.06,3912
0.07,3783
0.08,4725
0.09,5375
0.1,5163
0.11,5534
0.12,3352
0.13,3619
0.14,3637
0.15,3855
0.16,4004
0.17,1290
0.18,3550
0.19,1846
0.2,3577
0.21,1260
0.22,2921
0.23,1408
0.24,246
0.25,2602
0.26,1139
0.27,593
0.28,2026
0.29,321
0.3,1168
0.31,461
0.32,412
0.33,1488
0.34,451
0.35,534
0.36,860
0.37,526
0.38,615
0.39,178
0.4,1568
0.41,434
0.42,590
0.43,481
0.44,745
0.45,494
0.46,484
0.47,744
0.48,438
0.49,27
0.5,1430
0.51,424
0.52,560
0.53,298
0.54,523
0.55,857
0.56,155
0.57,884
0.58,841
0.59,245
0.6,766
0.61,348
0.62,1105
0.63,223
0.64,829
0.65,80
0.66,1821
0.67,68
0.68,851
0.69,345
0.7,281
0.71,1356
0.72,406
0.73,182
0.74,897
0.75,403
0.76,1835
0.77,72
0.78,313
0.79,23
0.8,1752
0.81,330
0.82,95
0.83,2075
0.84,391
0.85,498
0.86,1620
0.87,109
0.88,733
0.89,42
0.9,2618
0.91,119
0.92,177
0.93,454
0.94,532
0.95,2510
0.96,520
0.97,256
0.98,83
0.99,24
1.0,5262
1.01,182
1.02,527
1.03,550
1.04,563
1.05,3357
1.06,694
1.07,676
1.08,416
1.09,577
1.1,278
1.11,4025
1.12,376
1.13,203
1.14,1022
1.15,751
1.16,343
1.17,3011
1.18,91
1.19,112
1.2,976
1.21,454
1.22,258
1.23,581
1.24,511
1.25,3822
1.26,166
1.27,239
1.28,316
1.29,689
1.3,568
1.31,145
1.32,48
1.33,4307
1.34,85
1.35,135
1.36,695
1.37,774
1.38,310
1.39,82
1.4,232
1.41,117
1.42,4820
1.43,29
1.44,174
1.45,471
1.46,306
1.47,215
1.48,599
1.49,107
1.5,998
1.51,245
1.52,75
1.53,4333
1.54,27
1.55,194
1.56,317
1.57,907
1.58,190
1.59,23
1.6,1197
1.61,268
1.62,157
1.63,353
1.64,38
1.65,52
1.66,5719
1.67,12
1.68,64
1.69,470
1.7,90
1.71,257
1.72,418
1.73,976
1.74,42
1.75,394
1.76,766
1.77,382
1.78,369
1.79,33
1.8,276
1.81,4706
1.82,14
1.83,321
1.84,98
1.85,395
1.86,139
1.87,595
1.88,319
1.89,95
1.9,919
1.91,67
1.92,4630
1.93,106
1.94,102
1.95,42
1.96,388
1.97,20
1.98,86
1.99,9
10.0,945300
10.01,11
10.02,31
10.03,73
10.04,68
10.05,86
10.06,186
10.07,285
10.08,369
10.09,3591
10.1,2354
10.11,544
10.12,2376
10.13,295
10.14,1563
10.15,614
10.16,13365
10.17,315
10.18,1166
10.19,1454
10.2,11572
10.21,992
10.22,1984
10.23,1795
10.24,1068
10.25,102139
10.26,903
10.27,1947
10.28,5399
10.29,3536
10.3,4859
10.31,1403
10.32,4744
10.33,1478
10.34,115015
10.35,1605
10.36,225
10.37,5018
10.38,4915
10.39,278
10.4,7251
10.41,25891
10.42,668
10.43,12447
10.44,1632
10.45,2785
10.46,946
10.47,10421
10.48,432
10.49,141
10.5,2534
10.51,282
10.52,829235
10.53,682
10.54,1135
10.55,3696
10.56,407
10.57,10301
10.58,8566
10.59,116
10.6,4508
10.61,669
10.62,7687
10.63,13890
10.64,1221
10.65,144
10.66,20193
10.67,2425
10.68,1587
10.69,621
10.7,158
10.71,159413
10.72,233
10.73,1407
10.74,1202
10.75,2706
10.76,16590
10.77,84
10.78,525
10.79,67
10.8,4053
10.81,119806
10.82,564
10.83,11137
10.84,355
10.85,995
10.86,29430
10.87,69
10.88,609
10.89,799
10.9,41957
10.91,200
10.92,185
10.93,4552
10.94,564
10.95,5708
10.96,3069
10.97,864
10.98,2977
10.99,42
100.0,12845
100.04,1
100.06,1
100.08,1
100.09,3
100.12,1
100.13,1
100.14,2
100.15,1
100.16,2
100.18,1
100.2,3
100.23,1
100.25,1
100.26,3
100.28,2
100.28,2
100.29,3
100.31,2
100.32,1
100.33,1
100.34,1
100.36,2
100.38,1
100.4,6
100.42,2
100.44,1
100.5,2
100.51,2
100.51,2
100.52,1
100.53,3
100.54,2
100.54,2
100.55,3
