0.0,210944
0.0010021294798560287,1
0.0010111223452706356,1
0.0010131712723613928,1
0.0010148420189474746,1
0.0010235415006521688,2
0.0010245901170053806,8
0.0010298660903394756,1
0.0010334136624133275,2
0.0010362694454934312,1
0.0010378826713990754,1
0.00104602507009157,8
0.0010502975961264509,1
0.0010515246620197358,158
0.0010655300514227073,1
0.0010672359097872108,1
0.0010702817907436162,2
0.0010779733888498235,1
0.0010787487031520594,1
0.0010799135560809919,7
0.001089720253585043,3
0.0010984483894074088,1
0.0011025358859403376,2
0.0011098778604274916,154
0.0011129660900207857,1
0.0011148272563244026,1
0.0011181513013326842,1
0.0011223344916123754,1
0.0011374946129538719,1
0.0011393847100788417,1
0.0011415524560732832,10
0.0011415525483103547,1
0.0011481055950270757,1
0.0011525162711516568,2
0.0011569611494176239,1
0.001158077534617217,1
0.0011648223333777677,1
0.001166861202463173,1
0.0011707887614237145,1
0.0011716462012642806,1
0.0011750880737398668,157
0.0011750881701898751,1
0.0011806376044053856,2
0.001182033065176312,3
0.0011843663410899222,1
0.0011926057845577556,2
0.00119856166625892,1
0.0012106536924196055,13
0.0012121212301832256,1
0.0012180267637050607,2
0.0012201499320425998,8
0.0012229921928122972,2
0.0012239902720371848,3
0.0012254902372557087,1
0.0012265638807138744,1
0.0012330456642613377,3
0.0012368583462337886,1
0.0012484393871083001,189
0.0012484394930722049,1
0.0012547052110310232,2
0.0012562813729345792,1
0.0012642225463864302,1
0.0012804097752095569,1
0.0012870013567275749,1
0.0012886597270015177,21
0.0012970168258113251,1
0.0012970169062153938,2
0.001302648651106813,4
0.0013033560902529515,1
0.0013037810361009137,2
0.0013080445452184602,1
0.0013097576262872104,1
0.0013140604927097674,2
0.001315140486663924,1
0.0013183915261951137,1
0.001318391608461728,1
0.0013210040359511296,1
0.0013313362957016951,1
0.0013315578524251898,196
0.001331557936168584,4
0.0013315579696659432,1
0.0013374943790136805,1
0.0013382402115331995,1
0.0013386881603141656,2
0.0013481799818684263,1
0.001349527713216356,1
0.0013568521795237498,2
0.0013586957005886037,1
0.0013603759408069005,1
0.0013617793188555648,5
0.0013656537335485488,1
0.0013679890064738091,1
0.001367989105027385,2
0.0013755158966692917,1
0.0013774103941072125,22
0.001379310365380912,1
0.0013817359447382096,1
0.0013869626020312496,1
0.0013934044762040326,3
0.0013942139547347418,19
0.0013947002196151104,4
0.0013980427546369486,1
0.0013999066216626294,1
0.0014015416195788596,1
0.0014064698120424576,2
0.001413927105388526,1
0.0014144272391316195,3
0.0014204545358334447,1
0.001421923455740439,1
0.0014265334450748912,203
0.001426533575846414,1
0.0014347203137522963,2
0.0014379294353230238,1
0.0014471780564158407,2
0.0014506769287590078,1
0.0014524327442334219,3
0.0014524328788141294,1
0.00145620970964059,1
0.0014577260016680681,1
0.0014612760996624001,4
0.0014619882932646055,1
0.0014630578452460164,1
0.0014657382837671986,1
0.0014684287264473256,1
0.0014684288359876755,3
0.0014771049630411038,4
0.0014792898576775153,17
0.0014903130218204667,3
0.0014915479507571516,1
0.0014977532851234239,8
0.0014977534066407804,1
0.001499250465749107,1
0.0015052683828437677,1
0.0015071589195962745,2
0.0015097446950655849,1
0.0015128593615515327,1
0.0015214909742473845,10
0.0015243901861910966,1
0.0015243903020754745,1
0.0015360982219504763,196
0.001536098369186117,5
0.0015440040585823522,1
0.0015468991486401525,1
0.001556016507314108,1
0.0015600624628796026,1
0.0015641292415074757,2
0.0015661706214588214,1
0.0015682175384813157,9
0.0015698587173062631,1
0.0015723269758733149,1
0.0015764581317383002,2
0.0015847859929112224,1
0.0015847861158210432,2
0.0015910899589168931,1
0.0015974439953445156,36
0.0016017084923999844,1
0.0016025640872563683,1
0.0016059956552107477,1
0.001607717046037385,1
0.0016103060216948167,3
0.0016189961261614317,6
0.0016207455470597309,2
0.0016299917527965895,1
0.0016366612763905571,2
0.001641137757252072,1
0.0016443505003485828,1
0.001650164951917347,1
0.0016638934102575047,207
0.0016638935778538475,9
0.0016750418796006798,1
0.001681378628271636,1
0.0016894486004115491,1
0.0016920474462263219,3
0.001699235240026933,3
0.0017035775160202662,1
0.0017064847115017942,1
0.001711351862769862,8
0.0017113520310923576,3
0.0017211703272626648,1
0.0017211704667196872,6
0.0017339609152859374,1
0.0017361110033191508,23
0.0017421602583935632,43
0.0017513135580106574,3
0.0017551556603351175,2
0.001755706099155246,1
0.0017615970710425737,11
0.0017628910605749198,1
0.0017720022911208247,1
0.0017746227808879613,1
0.0017780036118144771,2
0.0017825312693412296,3
0.0017945265797663604,1
0.0017985612272392582,1
0.001814881916713081,173
0.001814882109971079,2
0.001825928105430232,1
0.0018333673517321048,1
0.0018357043334232591,1
0.001842751723840943,1
0.0018484288954940134,2
0.001848428915168111,1
0.0018570100931191648,2
0.0018714908324639408,5
0.00187316035051577,1
0.0018788162229132317,2
0.0018832392535538826,3
0.0018903591418838748,1
0.0019011405591912625,38
0.0019011407678902418,12
0.001913265226120251,1
0.0019160424960166945,3
0.0019193858813602025,5
0.0019240017962700372,1
0.0019246632486605818,1
0.001930501987702167,1
0.0019317449996960278,8
0.0019474195386083005,2
0.0019569472012315723,1
0.0019569472500231048,2
0.001963350775766948,1
0.0019714143568776037,2
0.001979078383146932,1
0.0019811787046986997,2
0.0019841269536225925,1
0.001986097408553332,1
0.001996007848230068,147
0.0019960079748795327,13
0.001996008074566522,2
0.0020000000298023225,1
0.002029769950707361,1
0.0020314879644996804,1
0.002036659971442212,6
0.0020449897417118487,1
0.002047082765187824,4
0.0020576130662060903,1
0.002064693728890602,5
0.002066115668129624,1
0.0020790021759339227,3
0.002084418863612848,1
0.0020898641787608255,9
0.0020908572158866295,1
0.0021008401881593324,53
0.0021119323114063776,1
0.002116722133171925,1
0.002123142350950621,4
0.0021321961244486786,1
0.0021382751176356953,4
0.0021459227852080997,1
0.0021522206630863296,1
0.0021574971483647623,4
0.002169197285653687,2
0.002169197501085658,2
0.0021770682083300202,1
0.002186987266467123,1
0.0021929825622004815,1
0.0021951705859933695,1
0.0021990103315850528,1
0.0022020367239144233,1
0.002217294738133945,112
0.0022172948944219778,12
0.002217294931095595,2
0.0022172950082802617,6
0.0022296542873559907,1
0.002248454021776795,2
0.0022590361395086953,1
0.0022611643809122817,3
0.002263625187895261,1
0.0022675738083936317,3
0.0022805015403688034,2
0.002302379120817291,18
0.0023023791626602098,1
0.0023041474187618935,1
0.002304906103512316,1
0.0023134758234748384,1
0.0023201857315647005,5
0.002327901596556116,1
0.0023310022828272473,1
0.0023419203677604843,1
0.002347417661784347,51
0.0023752970335993292,5
0.0023823702754499822,1
0.0023942537884104136,10
0.0024038462778388087,1
0.002418379497692731,4
0.0024265301484502444,2
0.00243309015091769,2
0.0024501225427280816,1
0.00245968852694616,2
0.0024630543164640083,3
0.0024660913285226753,1
0.0024937653879563543,91
0.0024937655856487944,15
0.0024937657180872973,7
0.002502085138474145,1
0.00250941029855212,2
0.0025188916767847425,1
0.002546689304710285,2
0.002557544894951916,7
0.0025706940248727077,1
0.0025740025227876918,3
0.0025740025754423497,1
0.002585888477546131,1
0.0025906737161443135,1
0.002593727889642184,1
0.002601908068016666,13
0.0026041666019914903,2
0.0026109661265179356,5
0.0026170399876008473,1
0.0026246720602374762,4
0.0026304252548747975,1
0.0026345502861130662,3
0.002640070494967319,1
0.002659574415384644,61
0.002659574471598471,2
0.0026737967221985588,1
0.0026850786773089455,1
0.0026954179407816035,4
0.002703514602016736,1
0.0027045300344219043,1
0.0027100270285892424,1
0.0027198549461221553,11
0.0027247956242850693,1
0.002732240591780995,1
0.002736394200256648,2
0.002737583149529421,1
0.0027510315825910493,4
0.0027615834045687172,1
0.002770083121073647,1
0.002770083260856724,6
0.002782931361091892,1
0.0027855152434472746,1
0.002799160196830638,3
0.002801120430056886,1
0.002804612126778711,1
