8C019CD008A70CC21058D22CF873E42E,EC35D26CEE8BBC5FAD8653358C7C194E,CMT,1,N,2013-01-07 18:55:49,2013-01-07 19:15:19,1,1169,3.0,-73.955559,40.764446,-73.993088,40.75531
1836E1591EE79F810104064B945747AB,18EDD3FC80A78DC262E2442FEEA55F01,CMT,1,N,2013-01-07 19:24:17,2013-01-07 19:29:40,2,323,1.4,-74.000801,40.731934,-73.991714,40.74902
A7148C89BDE79BC63200F48E7F2EB7B7,EEAC725701E0CE5C33DE6FADE51C340E,CMT,1,N,2013-01-07 19:02:40,2013-01-07 19:12:24,1,583,0.8,-73.987694,40.760277,-73.989868,40.752182
07CE358C570EBBACBA9E95591C6728C1,5D1F7A91A717784AE19452BEB30A2EAB,CMT,1,N,2013-01-07 18:51:30,2013-01-07 19:09:17,2,1067,3.2,-73.955109,40.767673,-73.989807,40.752636
EA1700CA119BC6E32428701C9635205A,E3C9BC9458FBD4EB4360C20B60804EA1,CMT,1,N,2013-01-07 19:07:06,2013-01-07 19:16:41,1,575,0.9,-73.982559,40.762703,-73.990646,40.750977
A735717A4EDABC04E1E1AA28EE0CCA23,F1E5DE64A5F1C19DB0E91C8DCEBC6D85,CMT,1,N,2013-01-07 18:52:10,2013-01-07 19:02:41,2,631,0.7,-73.991089,40.742188,-73.992409,40.74921
0C05C17E209CA4C15F89107F9D686FF3,E964EB7E8937CB7B257BE3BF1ED77A89,CMT,1,N,2013-01-07 19:00:27,2013-01-07 19:01:06,1,39,1.2,-73.996559,40.75296,-73.996628,40.752983
70EFA55C21336A26377957AFB6A6EB26,2E6262B7B3A5FD63ECF2968A277616F9,CMT,1,N,2013-01-07 19:18:18,2013-01-07 19:27:01,2,523,1.4,-73.986618,40.757732,-73.991325,40.747173
4F64E2AC96F918612780C18EE28A5008,36B8937290EFD62D183FDB66A8F8E7E4,CMT,1,N,2013-01-07 19:09:22,2013-01-07 19:19:27,1,604,1.0,-73.980743,40.764679,-73.990395,40.751556
37FE5F082379BBA067CA7205BE2B09A9,89584A67811F3ECC872BDD4B1771E46C,CMT,1,N,2013-01-07 19:00:28,2013-01-07 19:09:19,1,531,0.7,-73.984032,40.759872,-73.991165,40.750221
1B9F450C184C13F13B8F92DA11F0B95B,97506FE51C243D4375362A16975BB5CE,CMT,1,N,2013-01-07 18:56:42,2013-01-07 19:10:17,1,815,1.7,-73.971802,40.760433,-73.991631,40.749065
0F399E7098217682E83C3860417F6F8C,9719046E1844713CAC60411E6EE58850,CMT,1,N,2013-01-07 18:48:32,2013-01-07 19:07:43,1,1151,3.7,-74.009743,40.703865,-73.989799,40.749771
CAAA8821AA189734AC6A4E23E00395C0,71A8F0391A6199ED634708D1649C946F,CMT,1,N,2013-01-07 19:14:20,2013-01-07 19:27:37,2,796,3.4,-74.011589,40.707081,-73.989967,40.74828
7B43AC69F1F2BB56E535C994E2B31A31,E76809136B08B4A18E49D84961CC697D,CMT,1,N,2013-01-07 19:15:34,2013-01-07 19:24:13,1,519,0.8,-73.982399,40.763084,-73.990318,40.751583
FD063AD07E2D6A640612A34F231F539D,1E08A477433B2F2BA351FDDD75368F20,CMT,2,N,2013-01-07 18:37:58,2013-01-07 19:19:21,1,2482,0.0,-73.781685,40.644745,-73.989784,40.746883
A3146874743DE241682CAB5B9F692AB4,A89335AD231CCC3F9C891B8C3DEB9EC3,CMT,1,Y,2013-01-07 19:12:49,2013-01-07 19:25:06,1,737,3.5,-74.016113,40.710606,-73.994728,40.750362
3C56F0B81807A3FCD5DA85BC3F89525B,4EF27E7EA78469FFE8AD13E4828A5F5C,CMT,1,N,2013-01-07 19:19:01,2013-01-07 19:25:03,1,361,0.8,-73.985313,40.741959,-73.991547,40.749168
7B9B7DA0612AB6D6CDB6EFC1337DEB4E,7CC33DC4E7B7A607179E5D0A896C9D81,CMT,1,N,2013-01-07 19:02:09,2013-01-07 19:09:11,1,422,0.9,-73.978249,40.757896,-73.990906,40.755234
84EF36B5618476EF69CAA413F8464108,DB54306EA7DE87862BA36CB44157BA03,CMT,1,N,2013-01-07 19:02:52,2013-01-07 19:14:07,1,674,2.0,-73.978569,40.736752,-73.992912,40.754868
C12F3B53D695B3195E2A7B2E321AF2B8,79CB78E54B1F0E40CB15D3626BE25C3C,CMT,1,N,2013-01-07 18:58:49,2013-01-07 19:12:06,1,797,1.3,-73.978256,40.766582,-73.99157,40.750118
ECBB8AF9AFABF4717AC09501620C2CFF,454F5995170EBC3137BE9B7A8C39ED45,CMT,1,N,2013-01-07 19:05:08,2013-01-07 19:11:28,2,379,1.3,-73.995804,40.732769,-73.989395,40.747639
FB853DBFEB77672E5438C994913E64CB,9DE1D275145E776838F145F4FC353DD0,CMT,1,N,2013-01-07 19:03:04,2013-01-07 19:09:27,1,383,1.4,-73.984726,40.764496,-73.997581,40.751602
B3097FE22AF88308099F3D32ED1302BB,6701CC25A488FCAF28EDFD6476E2C762,CMT,1,N,2013-01-07 19:23:14,2013-01-07 19:27:50,1,276,0.8,-74.006134,40.748451,-73.995102,40.749866
8063134E12614772D43824086BA71CBB,71712B1F6129480FFE67368728FE15C7,CMT,1,N,2013-01-07 18:54:06,2013-01-07 19:07:28,3,801,1.1,-73.988083,40.759129,-73.991974,40.750263
A7F52FFD2DC9284730E2B62C9D951F5D,34579CB0A273EE77EFB321A3B0F85EB3,CMT,1,N,2013-01-07 19:04:22,2013-01-07 19:17:59,4,816,2.5,-73.984505,40.724709,-73.990967,40.749928
B46B41857E936FCBBB66DC1948AC7310,B6264B7F860036D21DEDF9E3F475A0CB,CMT,1,N,2013-01-07 18:55:02,2013-01-07 19:05:51,1,649,0.8,-73.98571,40.742523,-73.992538,40.749401
D2BD7B2311CAF9D670C8A9A4C18A9C71,F172CE437652684C5E024B2657A97D05,CMT,1,N,2013-01-07 19:02:59,2013-01-07 19:06:34,1,215,0.8,-73.988892,40.763748,-73.995026,40.752907
3B5771F83A435DB8C76F4B51C99A143B,88E61A224ADD732492C88A2AD4119412,CMT,1,N,2013-01-07 18:50:14,2013-01-07 19:04:19,1,845,2.7,-73.999863,40.718182,-73.990555,40.749992
E5732B5D88740FBB7D46FB56580818A8,099124BABCDB796583FD1BDDCD0B792A,CMT,1,N,2013-01-07 19:03:56,2013-01-07 19:17:21,1,804,1.9,-73.986191,40.734455,-73.99205,40.749405
DACFA6EF35923081481A22BE96339B6E,C2E619FDD06E795384B6E04B3CB4949A,CMT,1,N,2013-01-07 19:16:19,2013-01-07 19:17:41,2,82,0.4,-73.998955,40.744553,-73.995018,40.750015
9017CA7AABAFF3485AF8C4209FC87F03,B9100D809A8CDE7BBF4D8A50F2EB7B73,CMT,1,N,2013-01-07 19:06:46,2013-01-07 19:10:49,1,242,0.6,-73.992462,40.758583,-73.989555,40.752617
89AC2013723DAC319A06BB59B812F546,F3F5EE47E5F1EFFFABED5895205B3CB8,CMT,1,N,2013-01-07 19:07:31,2013-01-07 19:20:31,1,780,1.9,-73.977821,40.754875,-73.993835,40.751587
E86B8B9898F9744F9394DC7526DBB0F7,64B90F34278BE061BF5523D485CCC82A,CMT,1,N,2013-01-07 19:18:24,2013-01-07 19:23:47,2,322,1.0,-73.997536,40.736355,-73.991257,40.748859
3CC521291A87F1EC4DC8533731805178,C7F6530541617BAEF6207C94CA887993,CMT,1,N,2013-01-07 19:09:06,2013-01-07 19:11:18,1,131,0.5,-74.000336,40.742531,-73.99527,40.749561
