07/07/13,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium,"Local TV: YES -- TBS ----- Local Radio: WADO 1280 -- WCBS 880",07/07/13,07/07/13,04:05 PM,04:05 PM,FALSE,TRUE,07/07/13,12:05 PM,12:05 PM,FREE,BUSY
07/08/13,07:05 PM,07:05 PM,Royals at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",07/08/13,07/08/13,10:05 PM,10:05 PM,FALSE,TRUE,07/08/13,06:05 PM,06:05 PM,FREE,BUSY
07/09/13,07:05 PM,07:05 PM,Royals at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WADO 1280 -- WCBS 880",07/09/13,07/09/13,10:05 PM,10:05 PM,FALSE,TRUE,07/09/13,06:05 PM,06:05 PM,FREE,BUSY
07/10/13,07:05 PM,07:05 PM,Royals at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WCBS 880 -- WADO 1280",07/10/13,07/10/13,10:05 PM,10:05 PM,FALSE,TRUE,07/10/13,06:05 PM,06:05 PM,FREE,BUSY
07/11/13,01:05 PM,01:05 PM,Royals at Yankees,Yankee Stadium,"Local TV: YES -- MLBN ----- Local Radio: WCBS 880 -- WADO 1280",07/11/13,07/11/13,04:05 PM,04:05 PM,FALSE,TRUE,07/11/13,12:05 PM,12:05 PM,FREE,BUSY
07/12/13,07:05 PM,07:05 PM,Twins at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",07/12/13,07/12/13,10:05 PM,10:05 PM,FALSE,TRUE,07/12/13,06:05 PM,06:05 PM,FREE,BUSY
07/13/13,01:05 PM,01:05 PM,Twins at Yankees,Yankee Stadium,"Local TV: MLBN -- YES ----- Local Radio: WCBS 880 -- WADO 1280",07/13/13,07/13/13,04:05 PM,04:05 PM,FALSE,TRUE,07/13/13,12:05 PM,12:05 PM,FREE,BUSY
07/14/13,01:05 PM,01:05 PM,Twins at Yankees,Yankee Stadium,"Local TV: YES ----- Local Radio: WADO 1280 -- WCBS 880",07/14/13,07/14/13,04:05 PM,04:05 PM,FALSE,TRUE,07/14/13,12:05 PM,12:05 PM,FREE,BUSY
07/16/13,08:00 PM,08:00 PM,AL All-Stars at NL All-Stars,Citi Field,,07/16/13,07/16/13,11:00 PM,11:00 PM,FALSE,TRUE,07/16/13,07:00 PM,07:00 PM,FREE,BUSY
07/26/13,07:05 PM,07:05 PM,Rays at Yankees,Yankee Stadium,"Local TV: MY9 ----- Local Radio: WCBS 880 -- WADO 1280",07/26/13,07/26/13,10:05 PM,10:05 PM,FALSE,TRUE,07/26/13,06:05 PM,06:05 PM,FREE,BUSY
